Domain_Name Component,Domain_ID Qualifier,SubDomain_Name Component,SubDomain_ID Qualifier,SRT_ID Qualifier,Bus_Cap Component,Cap_Bus_ID Qualifier,bus_cap_notes Qualifier,Bus_Cap_Detail Qualifier,Scope_Type Qualifier,Intake_Status Qualifier
Decisioning,104,Next Best Action,1024,NULL,Provide Next Best Action (NBA) based on Intent derived from Insights and Foresights.,1848,NULL,NULL,NULL,NULL
Decisioning,104,Next Best Action,1024,NULL,Provide Next Best Action (NBA) based on Intent derived from Insights and Foresights.,1848,NULL,NULL,NULL,NULL
Decisioning,104,Next Best Action,1024,NULL,Provide Next Best Action (NBA) based on Intent derived from Insights and Foresights.,1848,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Customer Affinity Profiles (CAP),1849,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Customer Affinity Profiles (CAP),1849,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Customer Affinity Profiles (CAP),1849,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Customer Affinity Profiles (CAP),1849,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Product Affinity Profiles (PAP),1850,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Product Affinity Profiles (PAP),1850,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Product Affinity Profiles (PAP),1850,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to build Product Affinity Profiles (PAP),1850,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,"Ability to Machine Learn, map, score, and drive Customer-to-Product Affinity Profiles (CPAP)",1851,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to use predictive and prescriptive learning to build Final-Customer-Product-Affinity-Profiles (FCPAP).,1852,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to use predictive and prescriptive learning to build Final-Customer-Product-Affinity-Profiles (FCPAP).,1852,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to use predictive and prescriptive learning to build Final-Customer-Product-Affinity-Profiles (FCPAP).,1852,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to use predictive and prescriptive learning to build Final-Customer-Product-Affinity-Profiles (FCPAP).,1852,NULL,NULL,NULL,NULL
Decisioning,104,Decisioning Hub,1025,NULL,Ability to use predictive and prescriptive learning to build Final-Customer-Product-Affinity-Profiles (FCPAP).,1852,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Decisioning,104,Prescriptive Analytics,1026,NULL,Provide Steering necessary for Business Strategies based on Insights and Foresights.,1853,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Event Management,105,Event Persistence,1027,NULL,Customer Engagement/contact display,1854,NULL,NULL,NULL,NULL
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
Customer / CRM,103,Migrations,1097,128,Migration: Wireless & Broadband (multi-product),1067,NULL,Build migration buy flows for Wireless Broadband and Fiber: Existing Product: Multi-Product (IPTV & Copper BB - combined/unified) Customer Eligible to Migrate to Fiber: TBD BSSe Requirements:   - Flag/indicator on BSSe to identify legacy customer  - Automated change order on Enabler account to remove the broadband product and leave the TV.  - Requires cross platform check for multi-product discount & offers on BSSe to address bundle break scenarios. Marketing Tactics:  - Marketing tactics vary by broadband type as noted in rows above,Future Phase,Backlog
